review_id,lodging_id,guest_id,date,review,rating,overall_sentiment,room_sentiment,guest_service_sentiment,cleaning_sentiment,breakfast_sentiment,sentiment_score,clean_review
32998,1653,31012,2020-02-20,Bathroom was like a old cheap apartment. Outside looked ok but once we are in the room we were disappointed.,2,-1,-1,0,0,0,-0.4215,bathroom like old cheap apartment outside look ok room disappoint
32999,1653,31013,2019-04-23,"Bathrooms were dirty and old.
Initial staff was very inexperienced and unhelpful.  We reserved 2 rooms, he was only able to give us 1 although the confirmation number was in front of him. He couldnt get hold of his manager or any other staff to help as well. He was very unfamiliar with the hotel computer system as well. We had to wait 3-4 hrs for the next person/front desk person to show up to check into the second room",2,-1,-1,-1,-1,0,0.5106,bathroom dirty old initial staff inexperienced unhelpful reserve 2 room able give we 1 although confirmation number front could not get hold manager staff help well unfamiliar hotel computer system well wait 34 hrs next personfront desk person show check second room
33000,1653,31014,2023-01-31,Be aware. No hot shower.,2,-1,0,0,0,0,-0.296,aware hot shower
33001,1653,31015,2022-05-24,Beds and rooms clean but trying to use the toilet was an adventure as toilet paper holder was under your arm pit. And handle for flushing was under the counter.,3,-1,0,0,1,0,0.5859,bed room clean try use toilet adventure toilet paper holder arm pit handle flush counter
33002,1653,31016,2020-02-03,"Bellman service was very disappointing.  Women act as bellman and wanted my wife was physically handicapped to load the cart. We needed a couple of hrs of grace for checking out and they wanted to charge $ 40.00 a hour.  We both are handicapped, I’m 79 yrs 000old and my wife is 76 yrs old.",2,-1,0,-1,0,0,-0.1761,bellman service disappointing woman act bellman want wife physically handicap load cart need couple hrs grace check want charge 4000 hour handicap I m 79 yrs 000old wife 76 yrs old
33003,1653,31017,2020-02-03,"Bellman service was very disappointing.  Women act as bellman and wanted my wife was physically handicapped to load the cart. We needed a couple of hrs of grace for checking out and they wanted to charge $ 40.00 a hour.  We both are handicapped, I’m 79 yrs 000old and my wife is 76 yrs old.",2,-1,0,-1,0,0,-0.1761,bellman service disappointing woman act bellman want wife physically handicap load cart need couple hrs grace check want charge 4000 hour handicap I m 79 yrs 000old wife 76 yrs old
33004,1653,31018,2019-09-10,"Booked a suite so the kid could sleep on the couch in the living room.  Unfortunately, the only air conditioning was in the living room, and didn't cool the bedroom at all.  Hotel doesn't even have any plug-in fans.  Wife & I ended up dragging the king-size mattress from BR to LR floor so we could sleep where it was cooler.  What kind of hotel in LA doesn't have AC in every room?",3,-1,-1,0,0,0,-0.5207,book suite kid could sleep couch living room unfortunately air conditioning living room do not cool bedroom hotel do not even plugin fan wife end drag kingsize mattress br lr floor could sleep cool kind hotel la do not ac every room
33005,1653,31019,2021-10-03,"Building in horrible condition. Stains on every surface. No screen in window, which opens completely even though we were on the third floor. Mini fridge and A/C unit not working. Shower head leaking. Elevators open to the street, so literally anyone can enter the hotel. Probably the worst maintained hotel I’ve ever been in. And they charge a $100 deposit which was never mentioned before check-in.",2,-1,-1,-1,-1,0,-0.8689,build horrible condition stain every surface screen window open completely even though third floor mini fridge ac unit work shower head leak elevator open street literally anyone enter hotel probably worst maintain hotel I ve ever charge 100 deposit never mention checkin
33006,1653,31020,2022-03-23,Can be viewed as old and dingy but also offered a clean bed for us to stay the nights since we're out most of the day. Very close to very good asian restaurants and mostly 30 min to most touristy spots.,4,0,0,1,1,0,0.8334,view old dingy also offer clean bed we stay night since day close good asian restaurant mostly 30 min touristy spot
33007,1653,31021,2019-07-28,"Cannot expect luxury in a 3 star hotel now. It is an old place, clean. The front desk gave us a queen bed instead of a king the first night and cannot compensate. They did made a king bed room available the next day.",4,-1,-1,0,-1,0,0.4019,expect luxury 3 star hotel old place clean front desk give we queen bed instead king first night compensate make king bed room available next day
33008,1653,31022,2023-04-06,Carla on the front desk was so helpfull thanks for make everything easy for us!,5,1,0,1,0,0,0.7251,carla front desk helpfull thank make everything easy we
33009,1653,31023,2022-03-17,Central location and good price,4,1,0,0,0,0,0.4404,central location good price
33010,1653,31024,2023-06-22,"Change the room twice. 

Cigarette smells good everywhere, no hot water.",1,-1,-1,0,-1,0,0.1779,change room twice cigarette smell good everywhere hot water
33011,1653,31025,2021-09-24,"Check it was nice and easy. Location Is good because it’s very central about 15-20 mins away from most visited areas. The bad experience comes from when they started calling early in the morning asking who we are and why were in the room. Huh??? We checked in last night and it felt like the representative thought we were lying, claiming no one should be in that room. Then called again reminding check out time. Like what is their problem?? We didn’t stay for free we paid for the room. Quality of room is meh, but again good location. Not sure I’ll stay here again.",2,-1,0,-1,0,0,0.5864,check nice easy location good central 1520 min away visit area bad experience comes start call early morning ask room huh check last night feel like representative think lie claim one room call remind check time like problem do not stay free pay room quality room meh good location sure ill stay
33012,1653,31026,2023-03-19,Check out is at noon! I enjoy !,5,1,0,0,0,0,0.4939,check noon enjoy
33013,1653,31027,2019-09-10,"Clean and everything working well, surprisingly for an old hotel.",4,1,1,0,1,0,0.7184,clean everything work well surprisingly old hotel
33014,1653,31028,2019-04-29,Clean hotel but the towels that was in the room was a bit damp and dingy.,4,-1,-1,0,-1,0,0.2144,clean hotel towel room bit damp dingy
33015,1653,31029,2022-09-19,"Clean room, friendly staff",4,1,1,1,1,0,0.7096,clean room friendly staff
33016,1653,31030,2020-02-26,"Clean spacious room with a good heater/cooler, perfectly hot shower, convenient parking with a security guard, great WiFi, and good service. 

This hotel is in a fantastic Westside location on the western edge of Koreatown, which is very walkable, and near the Purple Line subway station which will get you Downtown or up to Hollywood. It’s also within 15 minutes of the La Brea Tar Pits, LACMA, The Original Farmers Market, The Grove, and CBS Television City.

The only reasons I can’t give it a full 5 stars is because it did have somewhat thin ceilings and windows...we could pretty easily hear our neighbors walking around upstairs and there was a fair but not awful amount of traffic noise during the day from Wilshire Blvd. The neighborhood gets pretty quiet at night though, so getting sleep wasn’t a problem. The wallpaper and some of the bathroom fixtures were a bit tired, but overall we had exceptionally nice rooms (we stayed twice on the same trip) for the price point in a great neighborhood of a pretty expensive city—and my wife and I would definitely stay here again.",5,1,1,1,1,0,0.9913,clean spacious room good heatercooler perfectly hot shower convenient parking security guard great wifi good service hotel fantastic westside location western edge koreatown walkable near purple line subway station get downtown hollywood also within 15 minute la brea tar pit lacma original farmer market grove cbs television city reason can not give full 5 star somewhat thin ceiling windowswe could pretty easily hear neighbor walk around upstairs fair awful amount traffic noise day wilshire blvd neighborhood get pretty quiet night though get sleep be not problem wallpaper bathroom fixture bit tired overall exceptionally nice room stay twice trip price point great neighborhood pretty expensive cityand wife would definitely stay
